종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"314930","바이오다인","KOSDAQ","의료·정밀기기","25550","400","1.59","157597382250"
"208710","바이오로그디바이스","KOSDAQ","IT부품","961","38","4.12","40606533177"
"086820","바이오솔루션","KOSDAQ","제약","11950","160","1.36","97313940700"
"038460","바이오스마트","KOSDAQ","정보기기","3390","0","0.00","68097642000"
"251120","바이오에프디엔씨","KOSDAQ","제약","16550","-100","-0.60","143913835000"
"199730","바이오인프라","KOSDAQ","기타서비스","28350","1300","4.81","135991179450"
"086040","바이오톡스텍","KOSDAQ","기타서비스","9120","510","5.92","133764161760"
"099430","바이오플러스","KOSDAQ","제약","7370","-10","-0.14","426950467680"
"032980","바이온","KOSDAQ","유통","1051","45","4.47","38634909242"
"222160","바이옵트로","KOSDAQ","기계·장비","5670","-110","-1.90","46175720220"
"308080","바이젠셀","KOSDAQ","제약","7200","0","0.00","136843632000"
"043150","바텍","KOSDAQ","의료·정밀기기","33050","-200","-0.60","490933160800"
"323990","박셀바이오","KOSDAQ","기타서비스","34500","400","1.17","525193500000"
"267790","배럴","KOSDAQ","섬유·의류","8750","320","3.80","68998125000"
"046310","백금T&A","KOSDAQ","통신장비","3685","-55","-1.47","60502692085"
"331520","밸로프","KOSDAQ","디지털컨텐츠","1408","-19","-1.33","67399972992"
"066410","버킷스튜디오","KOSDAQ","통신서비스","1153","0","0.00","96978744678"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","29650","150","0.51","259763650000"
"206400","베노홀딩스","KOSDAQ","건설","2745","15","0.55","79149360195"
"019010","베뉴지","KOSDAQ","유통","2260","-40","-1.74","108932000000"
"177350","베셀","KOSDAQ","반도체","4795","-325","-6.35","59428242230"
"299910","베스파","KOSDAQ","디지털컨텐츠","3165","0","0.00","25974889140"
"225530","보광산업","KOSDAQ","비금속","6500","30","0.46","236201725500"
"250000","보라티알","KOSDAQ","유통","10880","0","0.00","73447975040"
"310210","보로노이","KOSDAQ","제약","29900","900","3.10","378171283100"
"006910","보성파워텍","KOSDAQ","금속","4015","-10","-0.25","197256243360"
"226340","본느","KOSDAQ","화학","1737","-45","-2.53","53325198252"
"014470","부방","KOSDAQ","금융","2550","135","5.59","153133263000"
"008470","부스타","KOSDAQ","금속","5170","10","0.19","43452816000"
"338220","뷰노","KOSDAQ","소프트웨어","14010","-650","-4.43","159728794560"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","32100","200","0.63","321059866500"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","5740","-60","-1.03","167990220860"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","10500","-380","-3.49","86186971500"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","12750","-1000","-7.27","152394375000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","8930","-70","-0.78","177942975250"
"365900","브이씨","KOSDAQ","기타제조","8590","240","2.87","62795477000"
"251630","브이원텍","KOSDAQ","기계·장비","8880","-40","-0.45","134643710400"
"018290","브이티지엠피","KOSDAQ","화학","5620","60","1.08","193799478660"
"044480","블레이드 Ent","KOSDAQ","화학","1319","-36","-2.66","42941158236"
"033560","블루콤","KOSDAQ","IT부품","4835","-205","-4.07","82678500000"
"369370","블리츠웨이","KOSDAQ","기타제조","2090","-60","-2.79","88810248780"
"126340","비나텍","KOSDAQ","IT부품","44750","150","0.34","244704724500"
"121800","비덴트","KOSDAQ","통신장비","3630","5","0.14","211603364940"
"148140","비디아이","KOSDAQ","기계·장비","640","0","0.00","27653546880"
"082800","비보존 제약","KOSDAQ","반도체","1240","47","3.94","290350668600"
"318410","비비씨","KOSDAQ","기타제조","9330","-80","-0.85","51830417190"
"419540","비스토스","KOSDAQ","의료·정밀기기","2945","-60","-2.00","62361282060"
"146320","비씨엔씨","KOSDAQ","반도체","17320","-320","-1.81","221008447960"
"200780","비씨월드제약","KOSDAQ","제약","7730","-10","-0.13","68738128320"
"141000","비아트론","KOSDAQ","반도체","10220","-150","-1.45","123812336200"
"090460","비에이치","KOSDAQ","IT부품","24500","-200","-0.81","844377285500"
"083650","비에이치아이","KOSDAQ","기계·장비","6180","110","1.81","160680000000"
"032790","비엔지티","KOSDAQ","정보기기","3600","-30","-0.83","112323636000"
"445360","비엔케이제1호스팩","KOSDAQ","금융","2055","0","0.00","8857050000"
"142760","비엘","KOSDAQ","기타서비스","4555","-155","-3.29","143248359335"
"065170","비엘팜텍","KOSDAQ","유통","607","-3","-0.49","54005129313"
"086670","비엠티","KOSDAQ","기계·장비","14240","-100","-0.70","129942477760"
"335890","비올","KOSDAQ","의료·정밀기기","5200","0","0.00","303332390400"
"138580","비즈니스온","KOSDAQ","소프트웨어","9290","-60","-0.64","209546754270"
"082920","비츠로셀","KOSDAQ","IT부품","15180","-40","-0.26","326964327360"
"054220","비츠로시스","KOSDAQ","일반전기전자","814","92","12.74","20482586762"
"042370","비츠로테크","KOSDAQ","금융","7310","30","0.41","191522182750"
"050090","비케이홀딩스","KOSDAQ","IT부품","322","25","8.42","25482739324"
"307870","비투엔","KOSDAQ","컴퓨터서비스","2295","-85","-3.57","71560854000"
"357880","비트나인","KOSDAQ","소프트웨어","12410","-930","-6.97","129423343960"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","7100","60","0.85","118025380300"
"148780","비플라이소프트","KOSDAQ","출판·매체복제","1431","-69","-4.60","44998832475"
"238200","비피도","KOSDAQ","음식료·담배","8350","590","7.60","68303000000"
"093190","빅솔론","KOSDAQ","정보기기","7240","-90","-1.23","139289672200"
"065450","빅텍","KOSDAQ","의료·정밀기기","5640","40","0.71","161601792000"
"072950","빛샘전자","KOSDAQ","반도체","6400","-100","-1.54","39877497600"
"143240","사람인에이치알","KOSDAQ","인터넷","25450","-700","-2.68","297109993350"
"419120","산돌","KOSDAQ","소프트웨어","15090","-400","-2.58","115767854340"
"122350","삼기","KOSDAQ","운송장비·부품","3485","-30","-0.85","133612906580"
"419050","삼기이브이","KOSDAQ","운송장비·부품","20550","-450","-2.14","293845683000"
"014970","삼륭물산","KOSDAQ","종이·목재","5190","-20","-0.38","78498750000"
"018310","삼목에스폼","KOSDAQ","금속","15960","-10","-0.06","234612000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","5960","130","2.23","115218737880"
"009620","삼보산업","KOSDAQ","금속","958","-1","-0.10","43354827438"
"023600","삼보판지","KOSDAQ","종이·목재","10260","-100","-0.97","165904200000"
"380320","삼성머스트스팩5호","KOSDAQ","금융","3640","-125","-3.32","17508400000"
"377630","삼성스팩4호","KOSDAQ","금융","4980","-60","-1.19","20019600000"
"425290","삼성스팩6호","KOSDAQ","금융","3370","-85","-2.46","18602400000"
"439250","삼성스팩7호","KOSDAQ","금융","10000","-20","-0.20","35020000000"
"448740","삼성스팩8호","KOSDAQ","금융","9980","10","0.10","46546720000"
"009300","삼아제약","KOSDAQ","제약","16940","280","1.68","107907800000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","11090","70","0.64","112560039920"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","7600","270","3.68","43074200800"
"054540","삼영엠텍","KOSDAQ","금속","4080","60","1.49","53040000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","5800","0","0.00","62605258000"
"032280","삼일","KOSDAQ","운송","2000","-5","-0.25","32427180000"
"002290","삼일기업공사","KOSDAQ","건설","3615","50","1.40","44826000000"
"037460","삼지전자","KOSDAQ","통신장비","8930","370","4.32","145724401460"
"032750","삼진","KOSDAQ","일반전기전자","7480","-120","-1.58","53856000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","3105","-145","-4.46","77498415360"
"000250","삼천당제약","KOSDAQ","제약","57100","-400","-0.70","1302679571300"
"024950","삼천리자전거","KOSDAQ","유통","8350","-60","-0.71","110834367950"
"038500","삼표시멘트","KOSDAQ","비금속","3360","20","0.60","362598788160"
"017480","삼현철강","KOSDAQ","금속","5400","0","0.00","84795606000"
"046390","삼화네트웍스","KOSDAQ","오락·문화","3210","-55","-1.68","138585114930"
"027580","상보","KOSDAQ","화학","1360","18","1.34","80486539440"
"038540","상상인","KOSDAQ","컴퓨터서비스","5790","0","0.00","320350932270"
"101000","상상인인더스트리","KOSDAQ","기계·장비","345","-6","-1.71","24754023240"
"415580","상상인제3호스팩","KOSDAQ","금융","2035","-5","-0.25","10805850000"
"091580","상신이디피","KOSDAQ","IT부품","26100","300","1.16","355696515900"
"263810","상신전자","KOSDAQ","일반전기전자","3540","40","1.14","50426301720"
"089980","상아프론테크","KOSDAQ","화학","33800","-700","-2.03","540429450600"
"042940","상지카일룸","KOSDAQ","건설","385","10","2.67","36280259015"
"042600","새로닉스","KOSDAQ","IT부품","30800","1700","5.84","382646079200"
"107600","새빗켐","KOSDAQ","화학","129500","-7000","-5.13","629570077500"
"411080","샌즈랩","KOSDAQ","소프트웨어","19280","-460","-2.33","291036188640"
"252990","샘씨엔에스","KOSDAQ","반도체","4490","15","0.34","225190768540"
"378800","샤페론","KOSDAQ","제약","7320","-30","-0.41","165994036920"
"294630","서남","KOSDAQ","일반전기전자","2055","-25","-1.20","43954723800"
"038070","서린바이오","KOSDAQ","유통","12320","340","2.84","104728328320"
"006730","서부T&D","KOSDAQ","숙박·음식","7490","-20","-0.27","452393790450"
"079650","서산","KOSDAQ","비금속","1927","-10","-0.52","38540000000"
"100660","서암기계공업","KOSDAQ","기계·장비","5920","-110","-1.82","74592000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","4545","-75","-1.62","52949250000"
"043710","서울리거","KOSDAQ","유통","785","-18","-2.24","39406120800"
"092190","서울바이오시스","KOSDAQ","IT부품","5300","-90","-1.67","202585360900"
"046890","서울반도체","KOSDAQ","반도체","10930","-50","-0.46","637278022000"
"063170","서울옥션","KOSDAQ","유통","21800","50","0.23","387479020600"
"027040","서울전자통신","KOSDAQ","유통","630","5","0.80","43840973610"
"018680","서울제약","KOSDAQ","제약","4200","40","0.96","48969139800"
"093920","서원인텍","KOSDAQ","IT부품","6720","120","1.82","124992000000"
"189860","서전기전","KOSDAQ","일반전기전자","6370","40","0.63","61781228600"
"178320","서진시스템","KOSDAQ","통신장비","19010","160","0.85","714408004420"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","2975","0","0.00","62597706850"
"140070","서플러스글로벌","KOSDAQ","유통","4420","-180","-3.91","163486960000"
"011370","서한","KOSDAQ","건설","1028","-4","-0.39","103719921220"
"065710","서호전기","KOSDAQ","일반전기전자","18450","450","2.50","95017500000"
"035890","서희건설","KOSDAQ","건설","1192","1","0.08","273931680744"
"357550","석경에이티","KOSDAQ","화학","28200","600","2.17","153831000000"
"003100","선광","KOSDAQ","운송","149800","-100","-0.07","988680000000"
"067370","선바이오","KOSDAQ","제약","9540","70","0.74","117471314700"
"171090","선익시스템","KOSDAQ","반도체","27650","-1450","-4.98","256349260650"
"086710","선진뷰티사이언스","KOSDAQ","화학","6790","-90","-1.31","82860271200"
"014620","성광벤드","KOSDAQ","금속","13110","-500","-3.67","374946000000"
"037350","성도이엔지","KOSDAQ","기타서비스","4320","90","2.13","66830400000"
"081580","성우전자","KOSDAQ","IT부품","3020","-75","-2.42","46834591860"
"045300","성우테크론","KOSDAQ","반도체","4845","120","2.54","47341914585"
"015750","성우하이텍","KOSDAQ","운송장비·부품","6650","-360","-5.14","532000000000"
"365340","성일하이텍","KOSDAQ","화학","168300","-12900","-7.12","2007795269700"
"080470","성창오토텍","KOSDAQ","운송장비·부품","7620","10","0.13","55626000000"
"043260","성호전자","KOSDAQ","IT부품","1245","16","1.30","66489703080"
"148150","세경하이테크","KOSDAQ","일반전기전자","15020","-70","-0.46","176999900620"
"053060","세동","KOSDAQ","운송장비·부품","2000","-135","-6.32","34918014000"
"340440","세림B&G","KOSDAQ","화학","2720","15","0.55","77189150080"
"017510","세명전기","KOSDAQ","금속","3035","-5","-0.16","46271610000"
"011560","세보엠이씨","KOSDAQ","건설","8260","160","1.98","86977800000"
"396300","세아메카닉스","KOSDAQ","금속","6050","260","4.49","160261475000"
"100700","세운메디칼","KOSDAQ","제약","2955","0","0.00","129429000000"
"024830","세원물산","KOSDAQ","운송장비·부품","7840","-80","-1.01","65464000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","2900","90","3.20","160145180400"
"036630","세종텔레콤","KOSDAQ","통신서비스","704","-13","-1.81","190080000000"
"039310","세중","KOSDAQ","기타서비스","2975","-20","-0.67","53911959325"
"067770","세진티에스","KOSDAQ","IT부품","3420","20","0.59","28716348060"
"053450","세코닉스","KOSDAQ","의료·정밀기기","6480","-70","-1.07","95857363440"
"222810","세토피아","KOSDAQ","소프트웨어","1830","-4","-0.22","110640226200"
"252500","세화피앤씨","KOSDAQ","화학","1276","-14","-1.09","52936633640"
"347000","센코","KOSDAQ","의료·정밀기기","13190","-10","-0.08","108833908360"
"331920","셀레믹스","KOSDAQ","제약","6470","-130","-1.97","52822037560"
"049180","셀루메드","KOSDAQ","제약","5190","60","1.17","218808552360"
"299660","셀리드","KOSDAQ","기타서비스","11430","310","2.79","111227524560"
"268600","셀리버리","KOSDAQ","기타서비스","12270","370","3.11","447647109390"
"108860","셀바스AI","KOSDAQ","소프트웨어","29150","0","0.00","656174079000"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","8850","-630","-6.65","191872991400"
"068760","셀트리온제약","KOSDAQ","제약","73900","8400","12.82","2786726507500"
"091990","셀트리온헬스케어","KOSDAQ","유통","62800","4500","7.72","9938257690800"
"068940","셀피글로벌","KOSDAQ","정보기기","976","-29","-2.89","37342342672"
"060230","소니드","KOSDAQ","화학","4765","70","1.49","111835107505"
"290690","소룩스","KOSDAQ","일반전기전자","7450","70","0.95","61513480350"
"950200","소마젠","KOSDAQ","기타서비스","6960","160","2.35","133667168880"
"032680","소프트센","KOSDAQ","유통","2100","-85","-3.89","80320176300"
"032685","소프트센우","KOSDAQ","유통","29600","-1000","-3.27","4228567200"
"258790","소프트캠프","KOSDAQ","출판·매체복제","2270","135","6.32","56730214680"
"066910","손오공","KOSDAQ","유통","2255","20","0.89","61293594725"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","492","23","4.90","32658570336"
"154040","솔루에타","KOSDAQ","IT부품","2795","-125","-4.28","42803046455"
"035610","솔본","KOSDAQ","기타서비스","4995","-5","-0.10","136593255015"
"357780","솔브레인","KOSDAQ","화학","231500","-3000","-1.28","1800738029000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","29400","1250","4.44","616343246400"
"304100","솔트룩스","KOSDAQ","소프트웨어","38050","-3100","-7.53","426487952950"
"328380","솔트웨어","KOSDAQ","컴퓨터서비스","1333","-35","-2.56","45672283074"
"086980","쇼박스","KOSDAQ","오락·문화","3680","-20","-0.54","230507840000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","13040","-300","-2.25","88033040000"
"084180","수성샐바시온","KOSDAQ","기계·장비","835","20","2.45","61415586000"
"253840","수젠텍","KOSDAQ","의료·정밀기기","8430","170","2.06","137146059870"
"236200","슈프리마","KOSDAQ","일반전기전자","24450","-350","-1.41","175875524850"
"317770","슈프리마아이디","KOSDAQ","일반전기전자","16050","-50","-0.31","49017021000"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","5850","-50","-0.85","61260264000"
"192440","슈피겐코리아","KOSDAQ","IT부품","34000","50","0.15","211356342000"
"136510","스마트솔루션즈","KOSDAQ","기계·장비","11600","0","0.00","459490743600"
"099440","스맥","KOSDAQ","기계·장비","2230","-90","-3.88","78644100990"
"033790","스카이문스테크놀로지","KOSDAQ","통신장비","829","0","0.00","14190075900"
"276040","스코넥","KOSDAQ","디지털컨텐츠","16320","-300","-1.81","203360647680"
"159910","스킨앤스킨","KOSDAQ","반도체","192","-8","-4.00","67996943808"
"115570","스타플렉스","KOSDAQ","화학","5680","-40","-0.70","45352005440"
"330730","스톤브릿지벤처스","KOSDAQ","금융","5050","-50","-0.98","91181941500"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","78600","-1600","-2.00","2362597942800"
"408900","스튜디오미르","KOSDAQ","방송서비스","41300","-1300","-3.05","212717715000"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","764","-23","-2.92","49701781632"
"013810","스페코","KOSDAQ","기계·장비","4680","115","2.52","68587599600"
"049830","승일","KOSDAQ","금속","11400","-150","-1.30","69906076800"
"020710","시공테크","KOSDAQ","기타서비스","4725","-20","-0.42","94726658250"
"033170","시그네틱스","KOSDAQ","반도체","1289","-16","-1.23","110503803191"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","3370","-70","-2.03","278727119280"
"025320","시노펙스","KOSDAQ","IT부품","2945","40","1.38","222076280225"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","96529874504"
"131090","시큐브","KOSDAQ","소프트웨어","1165","1","0.09","51260000000"
"139050","시티랩스","KOSDAQ","컴퓨터서비스","496","-5","-1.00","52624869392"
"290520","신도기연","KOSDAQ","기계·장비","7100","300","4.41","113098470200"
"001000","신라섬유","KOSDAQ","유통","1927","-13","-0.67","46782819580"
"025870","신라에스지","KOSDAQ","유통","9850","70","0.72","39400000000"
"215600","신라젠","KOSDAQ","기타서비스","5800","-120","-2.03","596629325000"
"065350","신성델타테크","KOSDAQ","일반전기전자","10150","320","3.26","278962072200"
"162300","신스틸","KOSDAQ","금속","5660","-130","-2.25","228071669680"
"002800","신신제약","KOSDAQ","제약","5310","-50","-0.93","80555355000"
"419270","신영스팩7호","KOSDAQ","금융","2170","-40","-1.81","9341850000"
"430220","신영스팩8호","KOSDAQ","금융","2085","-10","-0.48","14094600000"
"445970","신영스팩9호","KOSDAQ","금융","2065","-20","-0.96","11068400000"
"017000","신원종합개발","KOSDAQ","건설","5170","-30","-0.58","60323699590"
"012790","신일제약","KOSDAQ","제약","8460","50","0.59","97640785440"
"138070","신진에스엠","KOSDAQ","금속","2875","25","0.88","50321711500"
"226330","신테카바이오","KOSDAQ","출판·매체복제","10000","-300","-2.91","135177160000"
"418210","신한제10호스팩","KOSDAQ","금융","2070","-5","-0.24","7576200000"
"366330","신한제7호스팩","KOSDAQ","금융","2185","5","0.23","9941750000"
"393360","신한제8호스팩","KOSDAQ","금융","2105","0","0.00","15471750000"
"405640","신한제9호스팩","KOSDAQ","금융","2070","0","0.00","9387450000"
"056700","신화인터텍","KOSDAQ","IT부품","3010","-30","-0.99","87696623910"
"187270","신화콘텍","KOSDAQ","IT부품","5370","-40","-0.74","54472447650"
"243840","신흥에스이씨","KOSDAQ","IT부품","54900","1300","2.43","426201272100"
"257720","실리콘투","KOSDAQ","유통","3435","-180","-4.98","206708798790"
"222800","심텍","KOSDAQ","반도체","29100","-400","-1.36","926955561300"
"036710","심텍홀딩스","KOSDAQ","IT부품","3520","-110","-3.03","170192510400"
"160980","싸이맥스","KOSDAQ","반도체","15010","-460","-2.97","163972887430"
"356890","싸이버원","KOSDAQ","소프트웨어","11940","-160","-1.32","56711776200"
"217330","싸이토젠","KOSDAQ","기타서비스","15930","-70","-0.44","284646606840"
"010280","쌍용정보통신","KOSDAQ","컴퓨터서비스","969","12","1.25","61981148946"
"208640","썸에이지","KOSDAQ","출판·매체복제","614","-10","-1.60","85493515956"
"222420","쎄노텍","KOSDAQ","비금속","1886","20","1.07","82117241550"
"037760","쎄니트","KOSDAQ","금속","1709","0","0.00","57820461989"
"099320","쎄트렉아이","KOSDAQ","통신장비","37500","-550","-1.45","340710262500"
"049960","쎌바이오텍","KOSDAQ","제약","13060","270","2.11","122764000000"
"050890","쏠리드","KOSDAQ","통신장비","6080","0","0.00","372227571200"
"066790","씨씨에스","KOSDAQ","방송서비스","547","-12","-2.15","30645705632"
"222080","씨아이에스","KOSDAQ","기계·장비","12050","480","4.15","745254084600"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","32600","-250","-0.76","326454476600"
"264660","씨앤지하이테크","KOSDAQ","반도체","12340","10","0.08","105587728280"
"352700","씨앤투스","KOSDAQ","섬유·의류","4480","130","2.99","126680507520"
"297090","씨에스베어링","KOSDAQ","기계·장비","11800","490","4.33","318600000000"
"359090","씨엔알리서치","KOSDAQ","기타서비스","1196","16","1.36","64999307412"
"115530","씨엔플러스","KOSDAQ","IT부품","560","-7","-1.23","38059280000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1248","5","0.40","57063845280"
"376290","씨유테크","KOSDAQ","IT부품","4660","-15","-0.32","82283950000"
"189330","씨이랩","KOSDAQ","소프트웨어","27150","-3850","-12.42","163640760600"
"096530","씨젠","KOSDAQ","제약","24900","650","2.68","1300427250600"
"900120","씨케이에이치","KOSDAQ","금융","191","-2","-1.04","31677520563"
"101240","씨큐브","KOSDAQ","화학","6300","0","0.00","63870559200"
"060590","씨티씨바이오","KOSDAQ","제약","9870","550","5.90","238666667400"
"260930","씨티케이","KOSDAQ","화학","6650","-110","-1.63","128621580150"
"013990","아가방컴퍼니","KOSDAQ","유통","4330","-185","-4.10","142403030880"
"123860","아나패스","KOSDAQ","반도체","15100","-180","-1.18","176836960700"
"025980","아난티","KOSDAQ","숙박·음식","7160","0","0.00","626594827040"
"058220","아리온","KOSDAQ","통신장비","275","0","0.00","10717917100"
"125210","아모그린텍","KOSDAQ","IT부품","15150","-90","-0.59","249926368500"
"357580","아모센스","KOSDAQ","IT부품","14500","0","0.00","162401102000"
"052710","아모텍","KOSDAQ","IT부품","21250","-100","-0.47","207047377500"
"074430","아미노로직스","KOSDAQ","유통","1917","22","1.16","168364059948"
"092040","아미코젠","KOSDAQ","음식료·담배","18750","150","0.81","370400775000"
"083930","아바코","KOSDAQ","기계·장비","16640","-90","-0.54","256468958720"
"149950","아바텍","KOSDAQ","IT부품","16690","-280","-1.65","260489175000"
"036010","아비코전자","KOSDAQ","일반전기전자","10640","-210","-1.94","141436817760"
"050860","아세아텍","KOSDAQ","기계·장비","2895","35","1.22","65137500000"
"136410","아셈스","KOSDAQ","화학","12050","260","2.21","132780227300"
"246720","아스타","KOSDAQ","제약","3915","95","2.49","50519257875"
"067390","아스트","KOSDAQ","운송장비·부품","4550","130","2.94","119915154450"
"159010","아스플로","KOSDAQ","기계·장비","11350","0","0.00","151349287650"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","1882","51","2.79","65689482324"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","3935","-25","-0.63","43760501465"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1632","-18","-1.09","38640240576"
"143160","아이디스","KOSDAQ","통신장비","24400","150","0.62","261479916000"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","13990","140","1.01","144765106440"
"332370","아이디피","KOSDAQ","정보기기","4505","-80","-1.74","59798135630"
"339950","아이비김영","KOSDAQ","기타서비스","2370","-75","-3.07","106523572350"
"099190","아이센스","KOSDAQ","의료·정밀기기","36550","-550","-1.48","502699123900"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","5640","180","3.30","72553168680"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","21250","-300","-1.39","151018650000"
"040910","아이씨디","KOSDAQ","반도체","10440","-50","-0.48","188602911720"
"368600","아이씨에이치","KOSDAQ","기타제조","8220","-330","-3.86","139692858300"
"052860","아이앤씨","KOSDAQ","반도체","2750","-25","-0.90","49122848500"
"069920","아이에스이커머스","KOSDAQ","유통","4040","-135","-3.23","104338502480"
"038880","아이에이","KOSDAQ","반도체","676","-1","-0.15","199263945400"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","2915","15","0.52","68656936700"
"101390","아이엠","KOSDAQ","IT부품","7500","-120","-1.57","60776025000"
"078860","아이오케이","KOSDAQ","오락·문화","420","-4","-0.94","40373118240"
"090150","아이윈","KOSDAQ","운송장비·부품","2075","-65","-3.04","86891232975"
"123010","아이윈플러스","KOSDAQ","반도체","2235","0","0.00","70841545635"
"031310","아이즈비전","KOSDAQ","통신장비","3210","75","2.39","56116982460"
"185490","아이진","KOSDAQ","기타서비스","5140","-50","-0.96","110398667600"
"059100","아이컴포넌트","KOSDAQ","IT부품","6890","-70","-1.01","48718225400"
"262840","아이퀘스트","KOSDAQ","소프트웨어","8130","0","0.00","80161800000"
"175250","아이큐어","KOSDAQ","제약","3960","-50","-1.25","148731137280"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","3625","-235","-6.09","52953768000"
"119830","아이텍","KOSDAQ","반도체","11300","60","0.53","226833442800"
"052770","아이톡시","KOSDAQ","유통","2085","0","0.00","46691350305"
"124500","아이티센","KOSDAQ","컴퓨터서비스","4050","45","1.12","80624698650"
"372800","아이티아이즈","KOSDAQ","소프트웨어","11520","-330","-2.78","68854924800"
"084850","아이티엠반도체","KOSDAQ","반도체","27600","100","0.36","625910978400"
"114840","아이패밀리에스씨","KOSDAQ","화학","13700","10","0.07","116471207600"
"027360","아주IB투자","KOSDAQ","금융","2465","-85","-3.33","297828586540"
"032080","아즈텍WB","KOSDAQ","섬유·의류","2110","5","0.24","45346071190"
"013310","아진산업","KOSDAQ","운송장비·부품","2725","-5","-0.18","105747935950"
"059120","아진엑스텍","KOSDAQ","반도체","9390","-90","-0.95","91539316440"
"158430","아톤","KOSDAQ","소프트웨어","23900","50","0.21","104289490300"
"067160","아프리카TV","KOSDAQ","소프트웨어","86000","-3000","-3.37","988549962000"
"001540","안국약품","KOSDAQ","제약","8340","-70","-0.83","108773782800"
"053800","안랩","KOSDAQ","소프트웨어","73200","-1900","-2.53","733014186000"
"065660","안트로젠","KOSDAQ","유통","19580","-410","-2.05","190540283340"
"297570","알로이스","KOSDAQ","통신장비","1749","-31","-1.74","60552510282"
"260660","알리코제약","KOSDAQ","제약","7020","-10","-0.14","107595687420"
"361570","알비더블유","KOSDAQ","오락·문화","15200","430","2.91","146196533600"
"131370","알서포트","KOSDAQ","디지털컨텐츠","4840","20","0.41","257812681720"
"140670","알에스오토메이션","KOSDAQ","IT부품","14000","-280","-1.96","130243960000"
"096610","알에프세미","KOSDAQ","반도체","4020","115","2.94","43712724240"
"061040","알에프텍","KOSDAQ","통신장비","5320","-10","-0.19","170714857880"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","8880","-100","-1.11","67900822320"
"347860","알체라","KOSDAQ","소프트웨어","15990","60","0.38","344590448280"
"196170","알테오젠","KOSDAQ","기타서비스","37400","550","1.49","1926796388000"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","4860","-130","-2.61","61947003420"
"085810","알티캐스트","KOSDAQ","소프트웨어","1900","5","0.26","56402961100"
"117670","알파홀딩스","KOSDAQ","반도체","1146","-41","-3.45","38889193704"
"314140","알피바이오","KOSDAQ","제약","14900","-150","-1.00","129128778900"
"291650","압타머사이언스","KOSDAQ","기타서비스","4490","140","3.22","38120665740"
"293780","압타바이오","KOSDAQ","기타서비스","10200","180","1.80","227448433200"
"196300","애니젠","KOSDAQ","제약","7590","-100","-1.30","42523400040"
"310200","애니플러스","KOSDAQ","오락·문화","4435","-125","-2.74","193644903845"
"179530","애드바이오텍","KOSDAQ","제약","4095","5","0.12","37430118180"
"900100","애머릿지","KOSDAQ","유통","2270","-20","-0.87","78699401800"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","2940","-80","-2.65","136580810520"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","8590","-190","-2.16","97330180420"
"290740","액트로","KOSDAQ","IT부품","6490","40","0.62","65321921390"
"238090","앤디포스","KOSDAQ","비금속","5280","130","2.52","126610719840"
"092600","앤씨앤","KOSDAQ","반도체","1904","-31","-1.60","47759016368"
"129890","앱코","KOSDAQ","정보기기","5960","-30","-0.50","60366944720"
"174900","앱클론","KOSDAQ","제약","19440","2190","12.70","297783261360"
"255440","야스","KOSDAQ","IT부품","8280","-60","-0.72","108120240000"
